,Country Code,Year,Ingresos,Electricidad,Contaminación,Crecimiento PBI,Crecimiento PBI per cápita,Desempleo Hombre,Desempleo mujeres,Gasto PBI,Importaciones,Migracion neta,Desempleados con educación avanzada,Tasa de cambio,Pobreza,Mortalidad
13483,OSS,2010,,65.58357247633123,92.84373242138257,8.712679377415,6.452653324312735,,14.31013576026441,,106263082380.39673,66190.0,,,,9.097461598199562
13484,PAK,2010,,87.1227264404297,100.0,1.606688628987854,-0.6564969307424775,0.66,0.634,,37807000000.0,-431891.0,2.26,85.1938163257576,36.8,7.599
13485,PAN,2010,,86.85,96.217829998677,5.827993494285693,3.9508667301017937,4.74,7.668,,16737000000.0,4953.0,4.4,1.0,29.8,4.755
13486,PER,2010,,88.123061,100.0,8.332459107495765,7.516169673336776,3.12,4.162,17.822339894800738,30030000000.0,-181284.0,4.35,2.825125,30.8,6.895
13487,PHL,2010,,85.4832077026367,99.9999999999859,7.334499960345383,5.418030303505134,3.49,3.793,13.79368894382165,58468000000.0,-183268.0,10.33,45.1096641800896,,5.636
13488,PLW,2010,,98.7774887084961,,0.2160934923602298,1.7620375451550103,,,50.58347020323433,107000000.0,-356.0,,1.0,,8.1
13489,PNG,2010,,19.5,100.0,10.12845407202316,6.869897320808562,2.68,1.27,,3524000000.0,50107.0,2.38,2.71929416666667,,7.134
13490,POL,2010,,100.0,100.0,2.9346381805283244,3.2290491285198186,9.32,10.026,36.91584028645368,178049000000.0,-8835.0,4.98,3.0153,,9.9
13491,PRE,2010,,32.64524210469817,100.0,6.47151269883139,3.389909835634299,,5.261623238924723,,215448689466.33072,-664130.0,,,,10.94294493635864
13492,PRI,2010,,100.0,62.3853211009174,-0.41325411848491456,0.09210207177912366,18.9,12.583,,,-33742.0,,1.0,,7.833
13493,PRK,2010,,29.3003063201904,100.0,,,,2.931,,3530000000.0,-3047.0,,,,8.71
13494,PRT,2010,,100.0,53.0097361554458,1.7376254759056593,1.6909284148323138,9.76,11.858,43.955900330458455,77749000000.0,-11820.0,7.0,0.754308990105979,18.0,10.0
13495,PRY,2010,,97.43086,100.0,11.095231268552055,9.823414632951113,3.62,6.047,11.839119538075717,10033000000.0,-26173.0,2.82,4758.43012878788,39.0,5.517
13496,PSE,2010,,99.9,100.0,5.777362056294194,3.065654256254007,21.39,21.56,8.490556814233802,,-26350.0,19.92,,25.7,3.484
13497,PSS,2010,,71.58244140524044,100.0,3.715999311326186,2.577981028284853,,3.0865671212982253,,3561552091.2547526,-23419.0,,,,6.369579263674606
13498,PST,2010,,99.87849431182002,72.29000811362228,2.9271646784097243,2.452186475830459,8.649851181652052,7.8882743503191515,29.57576435309928,9780718000000.0,2961191.0,5.763373727930641,,,8.951637767285934
13499,PYF,2010,,100.0,,-2.466064189817402,-2.9833114779138725,,13.22,,1726000000.0,-2613.0,,90.0129741146296,,2.84
13500,QAT,2010,,100.0,100.0,19.592331533785895,12.387494904147033,0.14,2.731,,23240000000.0,64531.0,,3.64,,1.263
13501,ROU,2010,,97.0966949462891,100.0,-3.901236280186211,-3.3287503644697125,7.57,6.179,34.837692748016366,62109000000.0,-112173.0,4.82,3.1779,22.3,12.8
13502,RUS,2010,,99.2681579589844,96.2900289047848,4.500000000030653,4.453096398347569,7.88,6.838,27.3772390022191,248634000000.0,253479.0,7.17,30.3679153383059,12.5,14.2
13503,RWA,2010,,9.7,100.0,7.334648332862969,4.572483955355651,,12.68,,1431000000.0,-8394.0,,583.130906583333,,8.068
13504,SAS,2010,,75.1065106952735,99.99999999966504,7.468773956706414,5.906814101477352,2.6548089562561246,7.498845372043426,16.21342133720593,441605000000.0,-1730760.0,7.315304440204331,,,7.302632356667589
13505,SAU,2010,,100.0,100.0,5.03949288842378,1.72483390724922,3.45,17.637,24.43462796794497,106863000000.0,236962.0,,3.75,,2.498
13506,SDN,2010,,35.9887390136719,100.0,3.8582419523010714,0.8062137624624626,,26.441,14.130491536260385,10045000000.0,-331713.0,,2.30600092016667,,7.648
13507,SEN,2010,,56.5,100.0,3.39088925336209,0.6259151671830665,,13.846,,4782000000.0,-43569.0,,494.794262222947,,7.19
13508,SGP,2010,,100.0,100.0,14.519749710899404,12.508521549855217,3.9,4.419,12.412804326624158,310791000000.0,109045.0,2.83,1.36350833333333,,4.4
13509,SLB,2010,,35.415153503418,100.0,9.708388169287247,7.158309775014885,,1.402,,404000000.0,-2225.0,,8.06450134408602,,5.614
13510,SLE,2010,,11.4621730735475,100.0,6.63749245827168,3.7074994142916466,,3.221,,770000000.0,7983.0,,3.97808666666667,,13.089
13511,SLV,2010,,91.580238,100.0,2.107887873213542,1.7263465199349497,5.42,4.152,24.14581156032767,8416000000.0,-54686.0,5.78,1.0,,6.758
13512,SMR,2010,,100.0,,-5.473684210526315,-7.115513727370811,2.13,,37.290689852008455,,641.0,8.55,0.754308990105979,,6.5
13513,SOM,2010,,52.2722282409668,100.0,,,,24.198,,,-88448.0,,31269.6625712251,,15.358
13514,SRB,2010,,99.7183979974969,100.0,0.7310445525421301,1.1368043383446462,18.42,20.211,36.56107909068449,16735000000.0,-20.0,13.07,77.7228416666667,,14.2
13515,SSA,2010,,33.24180524428788,100.0,5.936985368213058,3.0577632034891593,,6.385177444633353,,313105742723.25,-636169.0,,,,10.97396431505508
13516,SSD,2010,,1.5,100.0,5.493416395299448,0.224489690813229,,13.142,,,299400.0,,,,11.68
13517,SSF,2010,,33.24831080229432,100.0,5.935816928221115,3.0566226460033903,,6.385177444633353,,314091123389.2214,-635793.0,,,,10.973599646132856
13518,SST,2010,,71.41838723977409,94.68898801069689,7.147876176292755,5.302768218673208,,12.719408945847917,,131508917064.30382,12549.0,,,,8.433682764324521
13519,STP,2010,,61.4438705444336,100.0,6.671983656528141,4.32346410287829,,22.168,,112000000.0,-1527.0,,18.498601323751,,7.055
13520,SUR,2010,,91.1975158633725,100.0,5.168825152258137,3.995382338654437,3.6,12.752,,1398000000.0,-1145.0,,2.74541666666667,,7.109
13521,SVK,2010,,100.0,100.0,6.7166327498308505,6.6172284863092585,14.22,14.602,39.49261387491508,66615000000.0,-1558.0,,0.754308990105979,13.0,9.9
13522,SVN,2010,,100.0,100.0,1.3437484722021509,0.9027713802897352,7.44,7.023,43.325042420494455,30094000000.0,7640.0,4.29,0.754308990105979,13.6,9.1
13523,SWE,2010,,100.0,4.32618337118563,5.95210700755608,5.052678572602403,8.69,8.52,33.09845222481315,148946000000.0,60639.0,4.72,7.20752416666667,15.4,9.6
13524,SWZ,2010,,45.5523376086057,100.0,3.7937549682814904,3.318722454543831,,28.986,,1960000000.0,-10467.0,,7.32122196115288,,15.911
13525,SXM,2010,,100.0,,3.1999940215446117,3.7515091411100627,,,,,-62.0,,,,4.1
13526,SYC,2010,,97.0,100.0,4.505132043120668,1.6273701359067303,,,28.291772504055533,984000000.0,376.0,,12.06775664095,,7.4
13527,SYR,2010,,92.7,100.0,5.191905840753307,2.788601917111876,6.23,21.978,,17562000000.0,-54336.0,,11.225,,3.701
13528,TCA,2010,,100.0,,,,,,,,899.0,,1.0,,5.592
13529,TCD,2010,,6.4,100.0,13.550100859548948,9.744973036731722,,0.589,,2400000000.0,10419.0,,494.794262222947,,15.421
13530,TEA,2010,,95.90076327992665,99.50418551781053,9.92309521085204,9.129420920378806,,3.7829226090182253,,2046987241467.5427,-484312.0,,,,7.023179456694472
13531,TEC,2010,,99.31370407433396,98.69129622716265,4.632731160773048,4.197124553584544,8.874477095417756,8.04871332452984,30.359998044298198,928295834826.3093,-165825.0,8.219584660037604,,,10.864997809621839
13532,TGO,2010,,30.7917436845348,100.0,6.099259162674528,3.302532703553112,,2.139,10.436562496110616,1683000000.0,-1972.0,,494.794262222947,,10.326
13533,THA,2010,,99.7,100.0,7.513390532616242,6.793959919427465,0.62,0.62,17.411415372388138,182921000000.0,52842.0,1.79,31.685705,16.4,6.307
13534,TJK,2010,,98.7912216186523,100.0,6.499999085852352,4.359555318069511,,9.686,,2657000000.0,-33731.0,,4.37896666666667,,5.934
13535,TKM,2010,,100.0,100.0,9.199999988054827,7.396303384057347,5.3,2.468,,5700000000.0,-9627.0,,,,6.377
13536,TLA,2010,,95.81170733438424,96.7000962896461,6.7341342494895855,5.59068917623604,,8.909071775471679,,876154999999.9999,-532835.0,,,,6.195403392208029
13537,TLS,2010,,38.0,100.0,9.329428559598753,7.024692377664792,2.85,4.033,83.61575809846322,246000000.0,-1607.0,6.67,1.0,,7.951
13538,TMN,2010,,95.2109085426777,100.0,5.235869013480183,3.2084255816913156,8.59097932240513,18.842728604431734,,339199999999.99994,-17555.0,,,,5.358764858520056
13539,TON,2010,,92.7650833129883,100.0,0.8034901825238308,0.5791340539595069,,2.081,,159000000.0,-1948.0,,1.90598784238353,,6.605
13540,TSA,2010,,75.1065106952735,99.99999999966504,7.468773956706414,5.906814101477352,2.6548089562561246,7.498845372043427,16.213421337205936,441605000000.0,-1730760.0,7.315304440204331,,,7.302632356667589
13541,TSS,2010,,33.24831080229432,100.0,5.935816928221072,3.056622646003376,,6.385177444633353,,314091123389.2214,-635793.0,,,,10.973599646132856
13542,TTO,2010,,100.0,100.0,3.3232247102737063,2.6561605187940245,3.59,4.657,30.697681003482742,6480000000.0,-2230.0,1.72,6.37550833333333,,6.708
13543,TUN,2010,11.66,99.5,100.0,2.97113275066512,1.9262204389345072,10.89,18.922,26.738524994178963,22215000000.0,-25953.0,22.88,1.4314,20.5,5.329
13544,TUR,2010,,100.0,100.0,8.427104322761906,6.990641203086639,10.37,11.394,32.87628245508172,185544000000.0,69638.0,9.78,1.5028486296723,16.1,5.251
13545,TUV,2010,,96.7393417358398,,-2.2222222222222285,-3.538283307003695,,,,22000000.0,17.0,,1.0902,26.3,9.988
13546,TZA,2010,,14.8,100.0,6.336523427474944,3.6250503426905425,1.42,3.539,13.193082390711114,7874000000.0,-121993.0,12.18,1395.625,,8.88
13547,UGA,2010,,12.1,100.0,5.637611638052647,2.6025445620148133,,4.27,,4664000000.0,-168379.0,,2177.55750683358,,8.832
13548,UKR,2010,,99.9698333740234,100.0,4.092004366680868,4.5063448241537,9.3,6.864,39.54395248910168,60911000000.0,8366.0,,7.93563941666667,,15.2
13549,UMC,2010,,98.15689140029048,98.69475550387915,8.330492447254528,7.54300660263236,,5.683509511603497,,3396494843315.152,-323950.0,,,,7.392794847354102
13550,URY,2010,,99.3,85.458456172196,7.803409650716901,7.530255670483683,5.27,9.444,28.251872390852757,8622000000.0,-7696.0,2.01,20.059275,,9.369
13551,USA,2010,,100.0,38.2130323583238,2.708856694196811,1.8602916780589283,10.52,8.614,26.054605382254564,1969184000000.0,1030731.0,5.47,1.0,,7.995
13552,UZB,2010,,99.5965423583984,100.0,7.5971679608549465,4.602330393672929,4.59,6.425,,8689000000.0,-20381.0,,,,4.8
13553,VCT,2010,,92.7440414428711,100.0,-4.47046793507802,-4.005527481876612,,17.493,24.323996857304763,338000000.0,-1660.0,,2.7,,6.916
13554,VEN,2010,,99.0850448608398,99.9999999999791,-1.4887912507834784,-2.816899035032577,7.22,6.946,,39000000000.0,-52784.0,8.11,2.58206031746032,26.8,5.568
13555,VGB,2010,,98.3,,,,,,,,0.0,,,,5.377
13556,VIR,2010,,100.0,100.0,0.5963832243170515,0.6400170459579471,,12.442,,,-1090.0,,1.0,,6.6
13557,VNM,2010,,97.43,100.0,6.423238217171942,5.293286344131772,1.15,1.074,,84839000000.0,-4382.0,2.24,18612.9166666667,,6.193
13558,VUT,2010,,44.1,100.0,1.2588672032932635,-1.1190059967074717,2.08,1.565,23.245892054895688,285000000.0,-882.0,,96.9058333333333,,6.056
13559,WLD,2010,,83.5660327863735,95.1761063111264,4.540332947970072,3.2776227035949717,,6.389027584941371,28.45542869536097,15497744801660.344,0.0,,,,7.87476534546171
13560,WSM,2010,,96.4112014770508,100.0,6.124719922612499,5.309181062354071,,6.734,,310000000.0,-3274.0,,2.48465658452338,,5.275
13561,XKX,2010,,,,4.939924046878758,4.100371559375418,,,,,-31889.0,,0.754308990105979,,4.659
13562,YEM,2010,,60.7816543579102,100.0,7.70230703961865,4.592944573749193,12.43,20.274,,9255000000.0,-25573.0,12.19,219.59,,5.602
13563,ZAF,2010,12.69,82.8,100.0,3.039732881279562,1.8177356973662313,21.72,24.929,29.577512826076852,96835000000.0,68599.0,6.76,7.32122196115288,53.2,11.257
13564,ZMB,2010,2.68,22.0,100.0,10.298223324121267,6.507553257431553,,13.04,14.6688561532361,5321000000.0,22765.0,,4.7975,54.7,9.219
13565,ZWE,2010,,38.8862075805664,100.0,21.452060918497054,19.93898150948084,,5.737,16.120872854339822,5337000000.0,-133402.0,,,,13.281
13566,ABW,2011,,100.0,,3.366778149386846,2.400342452093284,8.6,,,5917000000.0,315.0,,1.79,,6.945
13567,AFE,2011,,28.914348318498458,100.0,3.7069063334206334,0.9429030592972509,,7.311700932038013,25.478399073327434,258433325296.1847,-683611.0,,,,9.499323161233333
13568,AFG,2011,,43.2220189082037,100.0,0.4263547845292095,-3.211364295678351,,10.449,59.484775880751414,6515000000.0,418796.0,,46.747007738581,38.3,7.931
13569,AFW,2011,,45.911035952116734,100.0,4.852866078019375,1.9485300787390685,,4.351428164558041,,133653000000.0,-198802.0,,,,12.193933895013181
13570,AGO,2011,,34.6,100.0,3.472053147981029,-0.3450624353356915,14.7,7.717,26.67132148715801,20228000000.0,94709.0,12.64,93.93475,,10.63
13571,ALB,2011,,99.7186431884766,100.0,2.545406144501044,2.8216424551400507,13.27,13.748,23.01110697634366,5383000000.0,-24465.0,15.6,100.895833333333,,7.238
13572,AND,2011,,100.0,100.0,-0.008069753411390934,1.3408938924110316,,,,,27.0,,0.7184,,
13573,ARB,2011,,87.7195690812728,100.0,3.5125867918720104,1.3099019566962085,,19.351039674538878,,765085849499.7869,-864858.0,,,,5.50163675956184
13574,ARE,2011,,100.0,100.0,6.928508594569678,5.7634334421943265,,5.566,4.125499847378102,229932000000.0,-15738.0,,3.6725,,0.82
13575,ARG,2011,,99.0342864990234,99.5304130879093,6.003951692805785,4.788683138594351,6.24,8.524,,74319000000.0,-1011.0,2.92,4.11013957621326,,7.51
13576,ARM,2011,,99.4946136474609,100.0,4.699999998674116,5.319018351838196,17.33,10.261,22.568016317122193,4145000000.0,-29214.0,20.03,372.500882448711,,9.559
13577,ASM,2011,,,100.0,0.0,0.9924507457190117,,,,345000000.0,-1509.0,,1.0,,
13578,ATG,2011,,94.5520140336941,100.0,-1.958612628343431,-3.1274811099619484,,,,430000000.0,247.0,,2.7,,5.624
13579,AUS,2011,,100.0,36.3234231456682,2.3913851323057003,0.978468035158599,4.9,5.304,25.99916948850221,243701000000.0,197748.0,3.16,0.969463201496735,,6.6
13580,AUT,2011,,100.0,99.2571707780935,2.92279728368581,2.5764483181144584,4.63,4.576,45.50768703543878,191417000000.0,31665.0,2.57,0.718413898653322,14.4,9.1
13581,AZE,2011,,99.9,100.0,0.10000013782457984,-1.1958429622770836,4.43,6.436,18.478361046042778,10166000000.0,1688.0,6.51,0.789686388888889,7.6,5.9
13582,BDI,2011,,6.15572309494019,100.0,4.032599988444147,0.411511959732195,,1.148,,752000000.0,-19517.0,,1261.07333333333,,10.094
13583,BEL,2011,,100.0,99.3547420632009,1.694513898613323,0.3800345697961802,7.11,7.178,44.841100753841154,466943000000.0,55511.0,3.79,0.718413898653322,,9.4
13584,BEN,2011,3.0,36.9,100.0,2.963752919042008,-0.007428191688561014,2.42,2.875,,2129000000.0,4278.0,12.1,471.248625718934,36.2,10.372
13585,BFA,2011,,14.7755994796753,100.0,6.622562613066933,3.5027065941213067,,4.149,11.03589577827521,2406000000.0,-33455.0,,471.248625718937,,10.838
13586,BGD,2011,,59.6,100.0,6.464379122919311,5.1745208746710745,,5.491,9.843884577554233,36214000000.0,-341152.0,,74.1524,,6.112
13587,BGR,2011,,94.1181869506836,99.9646504112679,2.101205750092319,2.758011774131063,12.26,10.116,29.87062124282488,32582000000.0,-11262.0,5.12,1.40645833333333,,14.7
13588,BHR,2011,,100.0,100.0,1.9835150115999056,2.1154456987907224,,3.876,,12730000000.0,-20040.0,2.5,0.376,,1.927
13589,BHS,2011,,100.0,100.0,0.6133841584354087,-0.6319377388874017,13.71,15.365,16.55929665863988,2966000000.0,1384.0,,1.0,,6.454
13590,BIH,2011,,99.705780546902,100.0,0.9595112472412666,2.7921414149466557,26.11,29.923,38.118617945259366,11051000000.0,-64918.0,14.64,1.40693658566639,17.9,9.851
13591,BLR,2011,,94.977409362793,100.0,5.378707449809681,5.625881186383097,0.6,4.613,25.449299419030414,45730000000.0,7578.0,,0.497463333333333,7.3,14.3
13592,BLZ,2011,,91.6817359855335,100.0,-0.10559662090813049,-2.358493725076414,,12.625,20.035806540258314,831000000.0,1583.0,,2.0,,4.591
13593,BMU,2011,,100.0,100.0,-3.7427443174070305,-2.9078508290504885,,,,900000000.0,-208.0,,1.0,,6.8
13594,BOL,2011,,88.335943,100.0,5.204092443085997,3.4536737732665728,1.92,2.685,,7927000000.0,-12107.0,3.12,6.9369625,,7.496
13595,BRA,2011,,99.328691,91.9283745885836,3.9744230794470212,3.013396272619744,5.45,10.433,31.306473450666555,238706000000.0,33631.0,3.85,1.67282875525659,,6.283
13596,BRB,2011,,100.0,100.0,-0.6877790675945477,-0.9671652114371199,,12.619,32.27078729822295,1805000000.0,-54.0,,2.0,,8.952
13597,BRN,2011,,100.0,1.76792014230185,3.7453183520599396,2.3363151965061206,,7.816,,3629000000.0,-291.0,,1.25791302014692,,3.813
13598,BTN,2011,,81.7811584472656,100.0,7.982617040557912,6.799598004273278,1.85,4.892,22.389369955875704,1043000000.0,-941.0,,46.6704666666667,,6.737
13599,BWA,2011,,53.24,100.0,6.83852974803483,4.71716586305368,,21.672,29.78676055073818,7272000000.0,1301.0,,6.83823333333333,,8.738
13600,CAF,2011,,10.4422779083252,100.0,4.19461533741989,2.6102348027131654,,6.463,13.464090370841921,310000000.0,-86451.0,,471.248625718937,,14.092
13601,CAN,2011,,100.0,18.7208185459221,3.146100491236311,2.14153573381914,8.05,7.009,17.850268000629065,463640000000.0,228828.0,5.68,0.989258158636364,,7.1
13602,CEB,2011,,99.07608180230822,98.7822242520859,3.5138258182742135,3.759666841849338,9.709410147704801,9.88441274617472,36.91562283345195,778127000000.0,-107546.0,5.375310145738288,,,11.316723165708522
13603,CHE,2011,,100.0,94.7852350840776,1.8131081920369496,0.6873398696379525,4.08,4.8,16.637679183776473,208220000000.0,66975.0,3.01,0.888042028223281,15.9,7.8
13604,CHI,2011,,100.0,,,,,7.927,,,101.0,,,,7.92046585011944
13605,CHL,2011,,99.588193,99.3197611890526,6.223896785091384,5.176036996201844,6.3,8.834,19.49450957296216,74695000000.0,28128.0,5.78,483.6675,22.2,5.805
13606,CHN,2011,,99.88720703125,99.9999975448802,9.550832178862294,8.95381604183163,,3.947,,1743484000000.0,-147585.0,,6.46146132655007,12.7,7.14
13607,CIV,2011,,55.8,100.0,-5.370447241365625,-7.3140054862912365,,7.337,9.609839099793389,6720000000.0,-156846.0,,471.248625718937,,10.927
13608,CMR,2011,,53.7,100.0,3.3792112877077045,0.49334668119168157,,4.69,,6800000000.0,-12671.0,,471.248625718937,,10.641
13609,COD,2011,,13.7295217514038,100.0,6.874670890016304,3.3518213098953993,,3.409,,5500000000.0,40890.0,,919.4913,,11.301
13610,COG,2011,4.59,40.8173370361328,100.0,2.205919362867178,-1.0565788685004236,,21.453,10.176650005462497,7013000000.0,5262.0,,471.248625718937,40.9,7.942
13611,COL,2011,,96.6936,99.8381953006909,6.947891981735552,5.784699765619877,8.09,13.135,24.22474027620945,54233000000.0,-46273.0,12.0,1848.01666666667,,4.945
13612,COM,2011,,69.3272171020508,100.0,4.143506694759097,1.9602994845660362,,8.769,,277000000.0,-2146.0,,353.4364692892,,9.313
13613,CPV,2011,,82.2631378173828,100.0,3.9247182133828318,2.6818083629536886,,11.395,23.87959577104541,947000000.0,-1744.0,,79.2768814761183,,5.938
13614,CRI,2011,,99.232348,99.9999999998436,4.4031592397043084,3.1165261164475027,8.05,11.913,25.37852070832225,16220000000.0,4258.0,5.55,505.664239919355,24.8,4.379
13615,CSS,2011,,92.99338259671188,100.0,1.053658855156712,0.4808639862385604,6.0907386215864765,10.503547239366606,25.486040245339712,27229000000.0,-28184.0,,,,6.551375745721008
13616,CUB,2011,,98.0224609375,99.999999999981,2.802300836476263,2.726846250878708,2.97,3.517,,14243000000.0,-28752.0,,,,8.421
13617,CUW,2011,,100.0,,0.6126076184380906,-0.8068859141383484,,,,2130000000.0,1513.0,,1.79,,8.5
13618,CYM,2011,,100.0,,1.1690626952634204,-1.4161339259050862,8.07,,,962000000.0,880.0,3.91,0.83333,,3.2
13619,CYP,2011,,100.0,100.0,0.416712762832276,-2.112935752521821,8.12,7.623,40.096535036754574,8678000000.0,6134.0,7.27,0.718413898653322,14.7,6.354
13620,CZE,2011,,100.0,99.9685195195117,1.7603596244522208,1.550189790135022,5.8,7.89,34.93378049948269,152125000000.0,16409.0,4.03,17.6959166666667,9.6,10.2
13621,DEU,2011,,100.0,99.4480294451265,3.9251927046341137,5.869635737492175,6.03,5.578,28.8749832934852,1254869000000.0,293051.0,2.37,0.718413898653322,,10.6
13622,DJI,2011,,58.1238250732422,100.0,,,,36.423,,511000000.0,2090.0,,177.721,,9.07
13623,DMA,2011,,90.1,100.0,-0.22355068823470958,-0.20468167306127327,,,,226000000.0,0.0,,2.7,,12.998
13624,DNK,2011,,100.0,98.9586816259961,1.3367777669032819,0.920393685285319,7.9,7.622,42.38630471250025,95663000000.0,18519.0,5.06,5.36871153508772,,9.4
13625,DOM,2011,,97.898872,100.0,3.133423003267552,1.8006713618614612,4.69,8.406,14.01591428600361,17409000000.0,-30572.0,5.0,38.0875848668099,,5.84
13626,DZA,2011,,99.0026550292969,100.0,2.8999999994630627,0.9649775751273637,,17.213,,47247000000.0,-34829.0,,72.9378833333333,5.5,4.713
13627,EAP,2011,,95.59596930357075,99.71930367660082,8.651121666496621,7.825349439787075,,3.6920395568691804,,2548368999999.9995,-268725.0,,,,7.064531345726165
13628,EAR,2011,,81.20265361178632,99.8278634220424,4.973464533548679,3.3937882787584215,,7.471187187010163,20.165911769974656,2369826315107.5483,-3572706.0,,,,6.912455147034114
13629,EAS,2011,,96.03279649887477,98.48248391586647,5.465582296243724,4.717544576695218,,3.7215299890674105,,5385632900774.764,465510.0,,,,7.161597470479504
13630,ECA,2011,,99.35304849733744,98.31778901119846,6.2862668300113,5.687857926894409,7.820275750526244,7.318075551420176,25.374885221722714,865277886445.9685,45241.0,9.040608097792829,,,10.499763827132078
13631,ECS,2011,,99.66436566641165,94.36059755875469,2.3310432624181345,2.094892654093087,8.76021411016227,8.612022652515748,36.404389074915024,7380664607008.017,1121738.0,7.612993063887446,,,9.960078805548669
13632,ECU,2011,,96.872699,99.9970926667125,7.868140919109962,6.111532316299176,2.93,4.289,,24438000000.0,-8135.0,4.28,1.0,28.6,4.826
13633,EGY,2011,,99.4355773925781,100.0,1.7645719489982667,-0.45740935916686,8.77,22.344,29.18992779520093,58903000000.0,158511.0,19.91,5.93282765151515,,5.956
13634,EMU,2011,,99.99627552110138,92.6542585388384,1.7142289274400895,1.9353618266685402,9.95203048338409,10.33674223860435,39.45996367315763,4688557999999.999,656121.0,7.775508933240343,0.718413898653317,,9.418478475846829
13635,ERI,2011,,41.2019424438477,100.0,8.679800101380494,6.652182534977584,,6.757,,950000000.0,-32992.0,,15.375,,7.249
13636,ESP,2011,,100.0,78.7273850045324,-0.8143847766489216,-1.1662039068979055,21.04,21.814,,376606000000.0,57170.0,12.48,0.718413898653322,20.8,8.3
13637,EST,2011,,100.0,6.16984936199787,7.263084581286947,7.589211664618148,13.06,11.579,34.71014656128082,17459000000.0,-3929.0,8.02,0.718413898653322,17.5,11.5
13638,ETH,2011,,23.0,100.0,11.178296227164125,8.054120480715298,,3.036,10.583931315437969,8896000000.0,116793.0,,16.8992257595275,,8.52
13639,EUU,2011,,99.78163586706212,92.3774687396628,1.893524585643135,2.074502521823888,9.681712401385498,10.057434341930081,38.946077169696615,5558134000000.001,677777.0,7.191886659098894,,,9.81195654932546
13640,FCS,2011,,47.933346563180436,99.99999999999923,0.005150420003175782,-2.38504052400053,,5.418735705525493,,398627309763.65027,-1209500.0,,,,10.353641003392632
13641,FIN,2011,,100.0,0.737042448155822,2.5476648384262717,2.0733963145333547,8.41,7.097,37.883210941524666,84264000000.0,16712.0,3.93,0.718413898653322,13.2,9.4
13642,FJI,2011,,92.5008926391602,100.0,2.705143029010486,2.3449109769048277,4.29,4.622,22.243620751180142,2182000000.0,-10836.0,6.76,1.79088383126012,,7.114
13643,FRA,2011,,100.0,99.6981801376818,2.1927006326665435,1.7006104017590644,8.79,9.119,47.5857458016517,720028000000.0,65188.0,5.7,0.718413898653322,,8.4
13644,FRO,2011,,100.0,,3.7081941712037434,3.7596346014957476,4.9,,,987201000.0,-109.0,,5.36871153508772,,8.0
13645,FSM,2011,,66.2734451293945,100.0,3.188574754739278,2.902596056178126,,,15.681338933047565,188000000.0,-1719.0,,1.0,,4.612
13646,GAB,2011,,88.7270736694336,100.0,7.091753342586543,3.382360848105236,,28.907,,3665000000.0,18969.0,,471.248625718937,,8.184
13647,GBR,2011,,100.0,90.3821512983428,1.0676109140365782,0.28083924291975393,8.64,7.342,42.64759696937468,680939000000.0,277521.0,4.31,0.624140835740495,,8.7
13648,GEO,2011,,100.0,100.0,7.399999867141901,8.26498872121428,21.57,17.375,23.70332866276537,7065000000.0,-25975.0,24.86,1.68649543010753,34.1,12.418
13649,GHA,2011,,64.06256,100.0,14.047123580314903,11.300072694387396,,4.607,21.140926046155407,15838000000.0,-733.0,,1.520625,,8.417
13650,GIB,2011,,99.8151397705078,,,,,,,,270.0,,0.624140835740495,,7.123
13651,GIN,2011,,29.4586582183838,100.0,5.612111774309753,3.034094543955291,,4.282,,2106000000.0,-29092.0,,6658.03125833333,,11.451
13652,GMB,2011,,48.3179893493652,100.0,-8.130444223156587,-10.932076442547483,,12.994,,341000000.0,-2363.0,,29.4615200601576,,8.501
13653,GNB,2011,,13.520655632019,100.0,8.084779733987162,5.277090605443789,,2.745,,240000000.0,-1760.0,,471.248625718937,,10.579
13654,GNQ,2011,,66.1,100.0,6.523923629898732,1.8645931873226544,,9.596,4.973676678748698,6972000000.0,17606.0,,471.248625718937,,10.979
13655,GRC,2011,,100.0,100.0,-10.149314829868501,-10.016281205198226,15.19,21.538,54.829067460519475,66705000000.0,-26257.0,14.29,0.718413898653322,23.1,10.0
13656,GRD,2011,,88.8,100.0,0.764773550338731,-0.0059693789739156955,,,,336000000.0,-292.0,,2.7,,7.021
13657,GRL,2011,,100.0,100.0,-0.4965193919590831,-0.47028363507526194,9.2,,,915000000.0,-450.0,,5.36871153508772,,8.4
13658,GTM,2011,,84.026414,100.0,4.163906882933489,2.285795169978954,2.86,3.633,12.745311128776152,16613000000.0,-33204.0,,7.78541833333333,,5.233
13659,GUM,2011,,100.0,100.0,0.07765482430595227,-0.37183642036973197,11.2,15.83,,750000000.0,-1852.0,,1.0,,5.122
13660,GUY,2011,,84.195556640625,100.0,5.196251560516018,5.719525982773959,,14.742,,1771000000.0,-14512.0,,204.0175,,7.455
13661,HIC,2011,,99.89579294085353,77.27260276747694,1.9426560811649694,1.5114016217150805,8.075266554123653,8.000029653457629,28.836696191150214,12790954644291.768,3951114.0,6.016941726564933,,,8.353352428251437
13662,HKG,2011,,100.0,,4.8147324376658815,4.112173141672699,3.99,2.795,,510855000000.0,25348.0,2.39,7.784,,6.0
13663,HND,2011,,82.195298,100.0,3.835690662075052,1.7695630867694376,3.45,6.419,22.504152374220883,11126000000.0,-5664.0,5.89,18.9171416666667,,4.271
